step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
0,3280.454060,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665,51.726325,0.054665
100,1597.301193,82.764558,0.055545,82.764541,0.055545,82.764707,0.055544,82.764683,0.055544,82.764689,0.055544,82.764542,0.055545,82.764683,0.055544,82.764542,0.055545,82.764707,0.055544,82.764541,0.055545
200,1158.706756,93.645741,0.043886,93.645723,0.043886,93.645803,0.043885,93.645792,0.043885,93.645796,0.043885,93.645724,0.043886,93.645792,0.043885,93.645724,0.043886,93.645803,0.043885,93.645723,0.043886
300,1147.423683,97.232860,0.033864,97.232853,0.033864,97.232881,0.033863,97.232877,0.033863,97.232879,0.033863,97.232852,0.033864,97.232878,0.033863,97.232853,0.033864,97.232881,0.033863,97.232851,0.033864
400,1434.402225,98.619693,0.028307,98.619692,0.028307,98.619702,0.028307,98.619700,0.028307,98.619702,0.028307,98.619691,0.028307,98.619701,0.028307,98.619692,0.028307,98.619702,0.028307,98.619689,0.028307
500,1748.719878,99.262269,0.026543,99.262270,0.026543,99.262274,0.026543,99.262272,0.026543,99.262274,0.026543,99.262269,0.026543,99.262273,0.026543,99.262270,0.026543,99.262274,0.026543,99.262268,0.026543
600,1759.859114,99.601736,0.026971,99.601738,0.026971,99.601739,0.026971,99.601738,0.026971,99.601740,0.026971,99.601737,0.026971,99.601738,0.026971,99.601738,0.026971,99.601739,0.026971,99.601736,0.026971
700,1417.644012,99.789059,0.028116,99.789060,0.028116,99.789061,0.028116,99.789060,0.028116,99.789062,0.028116,99.789060,0.028116,99.789060,0.028116,99.789061,0.028116,99.789061,0.028116,99.789059,0.028116
800,941.307119,99.891013,0.029250,99.891014,0.029250,99.891015,0.029250,99.891014,0.029250,99.891016,0.029249,99.891014,0.029250,99.891014,0.029250,99.891015,0.029250,99.891015,0.029250,99.891014,0.029250
900,550.380458,99.944853,0.030163,99.944854,0.030163,99.944854,0.030163,99.944853,0.030163,99.944854,0.030163,99.944853,0.030163,99.944853,0.030163,99.944854,0.030163,99.944854,0.030163,99.944853,0.030163
1000,298.992832,99.972510,0.030862,99.972510,0.030861,99.972510,0.030861,99.972510,0.030862,99.972511,0.030861,99.972510,0.030861,99.972510,0.030861,99.972511,0.030861,99.972510,0.030861,99.972510,0.030862
1100,155.044860,99.986433,0.031408,99.986433,0.031407,99.986433,0.031407,99.986433,0.031407,99.986434,0.031406,99.986433,0.031407,99.986433,0.031407,99.986433,0.031407,99.986433,0.031407,99.986433,0.031408
1200,77.945760,99.993348,0.031856,99.993348,0.031854,99.993348,0.031855,99.993348,0.031855,99.993348,0.031853,99.993348,0.031855,99.993348,0.031855,99.993348,0.031854,99.993348,0.031855,99.993348,0.031855
1300,38.440062,99.996752,0.032237,99.996752,0.032235,99.996752,0.032235,99.996752,0.032236,99.996752,0.032233,99.996752,0.032235,99.996752,0.032235,99.996752,0.032234,99.996752,0.032235,99.996752,0.032236
1400,18.753198,99.998418,0.032567,99.998418,0.032565,99.998418,0.032565,99.998418,0.032566,99.998418,0.032562,99.998418,0.032565,99.998418,0.032565,99.998418,0.032563,99.998418,0.032565,99.998418,0.032566
1500,9.097980,99.999231,0.032852,99.999231,0.032849,99.999231,0.032849,99.999231,0.032850,99.999231,0.032846,99.999231,0.032849,99.999231,0.032849,99.999231,0.032847,99.999231,0.032849,99.999231,0.032851
1600,4.402675,99.999627,0.033091,99.999627,0.033087,99.999627,0.033088,99.999627,0.033089,99.999627,0.033083,99.999627,0.033088,99.999627,0.033088,99.999627,0.033085,99.999627,0.033088,99.999627,0.033090
1700,2.128823,99.999819,0.033284,99.999819,0.033279,99.999819,0.033280,99.999819,0.033281,99.999819,0.033273,99.999819,0.033279,99.999819,0.033280,99.999819,0.033276,99.999819,0.033280,99.999819,0.033282
1800,1.029522,99.999912,0.033429,99.999912,0.033423,99.999912,0.033425,99.999912,0.033425,99.999912,0.033416,99.999912,0.033424,99.999912,0.033424,99.999912,0.033419,99.999912,0.033425,99.999912,0.033426
1900,0.498240,99.999957,0.033529,99.999957,0.033521,99.999957,0.033523,99.999957,0.033524,99.999957,0.033512,99.999957,0.033522,99.999957,0.033522,99.999957,0.033516,99.999957,0.033523,99.999957,0.033525
2000,0.241363,99.999979,0.033588,99.999979,0.033578,99.999979,0.033581,99.999979,0.033582,99.999979,0.033567,99.999979,0.033579,99.999979,0.033579,99.999979,0.033572,99.999979,0.033581,99.999979,0.033583
2100,0.117051,99.999990,0.033614,99.999990,0.033601,99.999990,0.033605,99.999990,0.033606,99.999990,0.033588,99.999990,0.033603,99.999990,0.033603,99.999990,0.033594,99.999990,0.033605,99.999990,0.033608
2200,0.056827,99.999995,0.033614,99.999995,0.033599,99.999995,0.033604,99.999995,0.033605,99.999995,0.033582,99.999995,0.033600,99.999995,0.033600,99.999995,0.033590,99.999995,0.033604,99.999995,0.033607
2300,0.027617,99.999998,0.033598,99.999998,0.033579,99.999998,0.033585,99.999998,0.033586,99.999998,0.033558,99.999998,0.033581,99.999998,0.033581,99.999998,0.033568,99.999998,0.033585,99.999998,0.033588
2400,0.013433,99.999999,0.033573,99.999999,0.033549,99.999999,0.033557,99.999999,0.033558,99.999999,0.033523,99.999999,0.033551,99.999999,0.033551,99.999999,0.033535,99.999999,0.033557,99.999999,0.033561
2500,0.006539,99.999999,0.033546,99.999999,0.033515,99.999999,0.033525,99.999999,0.033526,99.999999,0.033482,99.999999,0.033518,99.999999,0.033518,99.999999,0.033497,99.999999,0.033525,99.999999,0.033530
2600,0.003185,100.000000,0.033520,100.000000,0.033481,100.000000,0.033494,100.000000,0.033495,100.000000,0.033440,100.000000,0.033485,100.000000,0.033486,100.000000,0.033459,100.000000,0.033494,100.000000,0.033500
2700,0.001552,100.000000,0.033499,100.000000,0.033450,100.000000,0.033467,100.000000,0.033467,100.000000,0.033398,100.000000,0.033456,100.000000,0.033457,100.000000,0.033423,100.000000,0.033467,100.000000,0.033475
2762,0.000994,100.000000,0.033490,100.000000,0.033432,100.000000,0.033452,100.000000,0.033453,100.000000,0.033372,100.000000,0.033440,100.000000,0.033441,100.000000,0.033401,100.000000,0.033452,100.000000,0.033462
